filename,level_1,grapheme,phoneme,filenameFixed,level_1,graphemeFixed,phonemeFixed
1808_-_Frases,330,Bonaparte,\s\\E\.\tS\\i\\pau\,1808_-_Frases,330,Bonaparte,'\s\\E\.\tS\\i\\pau\
1808_-_Frases,330,estava,'\n\\a\.\p\\o\.\l\\e\.\a~\\w~\,1808_-_Frases,330,estava,\n\\a\.\p\\o\.\l\\e\'\a~\\w~\
1808_-_Frases,330,no,\b\\o\.\n\\a\.\p\\a\\X\'\tS\\i\,1808_-_Frases,330,no,\b\\o\.\n\\a\'\p\\a\\X\.\tS\\i\
1808_-_Frases,330,auge,\e\\s\.\t\\a\'\v\\a\,1808_-_Frases,330,auge,\e\\s\'\t\\a\.\v\\a\
1808_-_Frases,330,seu,\a\\u\.\Z\\i\,1808_-_Frases,330,seu,'\a\\u\.\Z\\i\
1808_-_Frases,330,poder.,'\d\\u\,1808_-_Frases,330,poder.,\d\\u\
1808_-_Frases,330,,\s\\e\\u\,1808_-_Frases,330,,'\s\\e\\u\
1808_-_Frases,330,,'\p\\o\.\d\\e\\X\,1808_-_Frases,330,,\p\\o\'\d\\e\\X\
1808_-_Frases,332,seu,\s\\e\\u\,1808_-_Frases,332,seu,'\s\\e\\u\
1808_-_Frases,332,ministro,'\m\\i~\.\n\\i\\s\.\t\\r\\u\,1808_-_Frases,332,ministro,\m\\i~\'\n\\i\\s\.\t\\r\\u\
1808_-_Frases,332,Relações,\R\\e\'\l\\a\.\s\\o~\\j~\\z\,1808_-_Frases,332,Relações,\R\\e\.\l\\a\'\s\\o~\\j~\\z\
1808_-_Frases,332,"Exteriores,",\e\\s\'\t\\e\.\r\\i\.\o\.\r\\i\\s\\pau\,1808_-_Frases,332,"Exteriores,",\e\\s\.\t\\e\.\r\\i\'\o\.\r\\i\\s\\pau\
1808_-_Frases,332,Charles,\S\\a\\R\.\l\\i\\s\,1808_-_Frases,332,Charles,'\S\\a\\R\.\l\\i\\s\
1808_-_Frases,332,Maurice,'\m\\a\\u\.\r\\i\.\s\\i\,1808_-_Frases,332,Maurice,\m\\a\\u\'\r\\i\.\s\\i\
1808_-_Frases,332,"Talleyrand,",'\t\\a\.\w\\l\\E\\i\.\r\\a~\.\dZ\\pau\,1808_-_Frases,332,"Talleyrand,",\t\\a\'\w\\l\\E\\i\.\r\\a~\.\dZ\\pau\
1808_-_Frases,332,em,\e~j~\.\m\\a\\j\.\u\,1808_-_Frases,332,em,'\e~j~\.\m\\a\\j\.\u\
1808_-_Frases,332,maio,'\dZ\\i\,1808_-_Frases,332,maio,\dZ\\i\
1808_-_Frases,332,de,\m\\i\\w\,1808_-_Frases,332,de,'\m\\i\\w\
1808_-_Frases,332,1806.,'\o\\j\.\t\\o\.\s\\e~\.\t\\u\\z\,1808_-_Frases,332,1806.,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\
1808_-_Frases,332,,\s\\ej\\s\,1808_-_Frases,332,,'\s\\ej\\s\
1808_-_Frases,334,é,\E\\R\\e\.\v\\e\.\l\\a\.\d\\o\.\r\\a\,1808_-_Frases,334,é,\E\\R\\e\.\v\\e\.\l\\a\'\d\\o\.\r\\a\
1808_-_Frases,334,de,\s\\u\.\a\\js\,1808_-_Frases,334,de,'\s\\u\.\a\\js\
1808_-_Frases,334,suas,'\p\\r\\e\.\t\\e~\.\s\\o~\\j~\\s\,1808_-_Frases,334,suas,\p\\r\\e\.\t\\e~\'\s\\o~\\j~\\s\
1808_-_Frases,338,era,\e\.\r\\a\,1808_-_Frases,338,era,'\e\.\r\\a\
1808_-_Frases,340,em,\e~j~\.\m\\i\\w\,1808_-_Frases,340,em,'\e~j~\.\m\\i\\w\
1808_-_Frases,340,"1808,",'\o\\j\.\t\\o\.\s\\e~\.\t\\u\\z\,1808_-_Frases,340,"1808,",\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\
1808_-_Frases,340,a,\o\\j\.\t\\u\\pau\,1808_-_Frases,340,a,'\o\\j\.\t\\u\\pau\
1808_-_Frases,340,virtual,'\k\\o~\,1808_-_Frases,340,virtual,\k\\o~\
1808_-_Frases,340,da,\v\\i\\X\.\t\\u\.\a\\w\,1808_-_Frases,340,da,\v\\i\\X\.\t\\u\'\a\\w\
1808_-_Frases,340,Espanha,\a\.\n\\e\'\S\\a\.\s\\a~\\w~\,1808_-_Frases,340,Espanha,\a\.\n\\e\.\S\\a\'\s\\a~\\w~\
1808_-_Frases,340,de,\e\\s\.\p\\a~\.\J\\a\,1808_-_Frases,340,de,\e\\s\'\p\\a~\.\J\\a\
1808_-_Frases,340,praticamente,\p\\o\\X\.\t\\u\.\g\\a\\w\\pau\,1808_-_Frases,340,praticamente,\p\\o\\X\.\t\\u\'\g\\a\\w\\pau\
1808_-_Frases,340,dobrou,\e\.\l\\i\,1808_-_Frases,340,dobrou,'\e\.\l\\i\
1808_-_Frases,340,o,'\p\\r\\a\.\tS\\i\.\k\\a\.\m\\e~\.\tS\\i\,1808_-_Frases,340,o,\p\\r\\a\.\tS\\i\.\k\\a\'\m\\e~\.\tS\\i\
1808_-_Frases,340,tamanho,\d\\o\.\b\\r\\ow\,1808_-_Frases,340,tamanho,\d\\o\'\b\\r\\ow\
1808_-_Frases,340,território,\t\\a\.\m\\a~\.\J\\u\,1808_-_Frases,340,território,\t\\a\'\m\\a~\.\J\\u\
1808_-_Frases,340,da,\t\\e\.\R\\i\.\t\\O\\r\\i\\u\,1808_-_Frases,340,da,\t\\e\.\R\\i\'\t\\O\\r\\i\\u\
1808_-_Frases,340,França.,\o\.\r\\i\'\Z\\i~\.\n\\a\\w\,1808_-_Frases,340,França.,\o\.\r\\i\.\Z\\i~\'\n\\a\\w\
1808_-_Frases,340,,\f\\r\\a~\.\s\\a\,1808_-_Frases,340,,'\f\\r\\a~\.\s\\a\
1808_-_Frases,342,sem,\s\\e~j~\.\k\\o\.\J\\e\.\s\\e\\R\,1808_-_Frases,342,sem,\s\\e~j~\.\k\\o\'\J\\e\.\s\\e\\R\
1808_-_Frases,342,conhecer,\n\\e\.\J\\u~\'\m\\a\,1808_-_Frases,342,conhecer,\n\\e\'\J\\u~\.\m\\a\
1808_-_Frases,343,então,\k\\o~\'\s\\i\.\d\\e\.\r\\a\.\d\\a\,1808_-_Frases,343,então,\k\\o~\.\s\\i\.\d\\e\'\r\\a\.\d\\a\
1808_-_Frases,343,considerada,\i~\.\b\\a\.\tS\\i\\v\\e\\w\\pau\,1808_-_Frases,343,considerada,\i~\.\b\\a\'\tS\\i\\v\\e\\w\\pau\
1808_-_Frases,343,dos,\a\\b\\z\.\b\\u\\R\.\g\\u\\s\,1808_-_Frases,343,dos,\a\\b\\z\'\b\\u\\R\.\g\\u\\s\
1808_-_Frases,343,do,\i~\.\p\\E\\r\\i\\u\,1808_-_Frases,343,do,\i~\'\p\\E\\r\\i\\u\
1808_-_Frases,343,Império,\a\\u\\s\'\t\\r\\u\,1808_-_Frases,343,Império,'\a\\u\\s\.\t\\r\\u\
1808_-_Frases,343,batida,'\b\\a\.\tS\\i\.\d\\a\,1808_-_Frases,343,batida,\b\\a\'\tS\\i\.\d\\a\
1808_-_Frases,343,repetidas,\R\\e\'\p\\e\.\tS\\i\.\d\\a\\js\,1808_-_Frases,343,repetidas,\R\\e\.\p\\e\'\tS\\i\.\d\\a\\js\
1808_-_Frases,343,vezes,\v\\E\.\z\\i\\s\,1808_-_Frases,343,vezes,'\v\\E\.\z\\i\\s\
1808_-_Frases,343,nos,'\n\\u\\s\,1808_-_Frases,343,nos,\n\\u\\s\
1808_-_Frases,343,campos,\k\\a~\.\p\\u\\s\,1808_-_Frases,343,campos,'\k\\a~\.\p\\u\\s\
1808_-_Frases,343,de,'\dZ\\i\,1808_-_Frases,343,de,\dZ\\i\
1808_-_Frases,343,batalha.,\b\\a\.\t\\a\.\L\\a\,1808_-_Frases,343,batalha.,\b\\a\'\t\\a\.\L\\a\
1808_-_Frases,344,e,\Z\\e~\.\n\\a\\pau\,1808_-_Frases,344,e,'\Z\\e~\.\n\\a\\pau\
1808_-_Frases,344,duas,'\d\\a\\js\,1808_-_Frases,344,duas,\d\\a\\js\
1808_-_Frases,344,das,\m\\a\\j\\s\,1808_-_Frases,344,das,'\m\\a\\j\\s\
1808_-_Frases,344,mais,'\m\\e\.\m\\o\.\r\\a\.\v\\e\\j\\s\,1808_-_Frases,344,mais,\m\\e\.\m\\o\'\r\\a\.\v\\e\\j\\s\
1808_-_Frases,344,memoráveis,\b\\a\.\t\\a\'\L\\a\\js\,1808_-_Frases,344,memoráveis,\b\\a\'\t\\a\.\L\\a\\js\
1808_-_Frases,344,das,\S\\a\.\m\\a\.\d\\a\\js\,1808_-_Frases,344,das,\S\\a\'\m\\a\.\d\\a\\js\
1808_-_Frases,344,chamadas,\g\\E\'\R\\a\\js\,1808_-_Frases,344,chamadas,'\g\\E\.\R\\a\\js\
1808_-_Frases,344,guerras,'\n\\a\.\p\\o\.\l\\e\.\o\\n\\i\.\k\\a\\js\,1808_-_Frases,344,guerras,\n\\a\.\p\\o\.\l\\e\'\o\\n\\i\.\k\\a\\js\
1808_-_Frases,346,Lima.,\m\\a\'\n\\o\.\E\\w\,1808_-_Frases,346,Lima.,\m\\a\.\n\\o\'\E\\w\
1808_-_Frases,347,em,\e~j~\.\s\\O\.\l\\u\,1808_-_Frases,347,em,'\e~j~\.\s\\O\.\l\\u\
1808_-_Frases,347,solo,'\f\\r\\a~\.\s\\e\\js\,1808_-_Frases,347,solo,\f\\r\\a~\'\s\\e\\js\
1808_-_Frases,347,a,\p\\r\\o\.\t\\e\.\s\\a~\\w~\,1808_-_Frases,347,a,\p\\r\\o\.\t\\e\'\s\\a~\\w~\
1808_-_Frases,347,de,\n\\a\.\p\\o\.\l\\e\.\a~\\w~\\pau\,1808_-_Frases,347,de,\n\\a\.\p\\o\.\l\\e\'\a~\\w~\\pau\
1808_-_Frases,347,o,\R\\ej\,1808_-_Frases,347,o,'\R\\ej\
1808_-_Frases,347,rei,'\d\\a\,1808_-_Frases,347,rei,\d\\a\
1808_-_Frases,347,da,\p\\r\\u\\s\\i\\a\,1808_-_Frases,347,da,'\p\\r\\u\\s\\i\\a\
1808_-_Frases,347,Prússia,'\f\\o\.\r\\a\.\Z\\i\.\d\\u\,1808_-_Frases,347,Prússia,\f\\o\.\r\\a\'\Z\\i\.\d\\u\
1808_-_Frases,347,de,\s\\u\.\a\,1808_-_Frases,347,de,'\s\\u\.\a\
1808_-_Frases,347,sua,\k\\a\.\p\\i\.\t\\a\\w\,1808_-_Frases,347,sua,\k\\a\.\p\\i\'\t\\a\\w\
1808_-_Frases,347,capital,\o\'\k\\u\.\p\\a\.\d\\a\,1808_-_Frases,347,capital,\o\.\k\\u\'\p\\a\.\d\\a\
1808_-_Frases,347,ocupada,\p\\E\'\l\\u\\s\,1808_-_Frases,347,ocupada,'\p\\E\.\l\\u\\s\
1808_-_Frases,347,pelos,\s\\o\\w\.\d\\a\.\d\\u\\s\,1808_-_Frases,347,pelos,\s\\o\\w\'\d\\a\.\d\\u\\s\
1808_-_Frases,347,soldados,'\f\\r\\a~\.\s\\e\.\z\\i\\s\\pau\,1808_-_Frases,347,soldados,\f\\r\\a~\'\s\\e\.\z\\i\\s\\pau\
1808_-_Frases,347,franceses;,'\u\,1808_-_Frases,347,franceses;,\u\
1808_-_Frases,347,o,\k\\w\\a\.\z\\i\,1808_-_Frases,347,o,'\k\\w\\a\.\z\\i\
1808_-_Frases,347,da,\o\.\l\\a~\.\d\\a\\pau\,1808_-_Frases,347,da,\o\'\l\\a~\.\d\\a\\pau\
1808_-_Frases,347,"Holanda,",'\R\\e\.\f\\u\.\Z\\i\.\a\.\d\\u\,1808_-_Frases,347,"Holanda,",\R\\e\.\f\\u\.\Z\\i\'\a\.\d\\u\
1808_-_Frases,347,refugiado,\e~j~\'\l\\o~\.\d\\r\\i\\s\\pau\,1808_-_Frases,347,refugiado,'\e~j~\.\l\\o~\.\d\\r\\i\\s\\pau\
1808_-_Frases,347,das,\s\\i\.\s\\i\\l\\i\\a\\js\,1808_-_Frases,347,das,\s\\i\'\s\\i\\l\\i\\a\\js\
1808_-_Frases,347,Duas,'\e\.\z\\i\.\l\\a\.\d\\u\,1808_-_Frases,347,Duas,\e\.\z\\i\'\l\\a\.\d\\u\
1808_-_Frases,347,de,\l\\i~\.\d\\a\,1808_-_Frases,347,de,'\l\\i~\.\d\\a\
1808_-_Frases,347,linda,'\a\\js\,1808_-_Frases,347,linda,\a\\js\
1808_-_Frases,347,Nápoles;,\dZ\\i~\'\n\\a\\s\.\tS\\i\.\a\\js\,1808_-_Frases,347,Nápoles;,\dZ\\i~\.\n\\a\\s\'\tS\\i\.\a\\js\
1808_-_Frases,347,e,\e\.\R\\a~\.\tS\\i\\s\\pau\,1808_-_Frases,347,e,\e\'\R\\a~\.\tS\\i\\s\\pau\
1808_-_Frases,347,errantes;,\k\\z\\a\\r\,1808_-_Frases,347,errantes;,'\k\\z\\a\\r\
1808_-_Frases,347,o,\e~j~\.\p\\e\.\t\\e\\X\\z\.\b\\u\\R\.\g\\u\\pau\,1808_-_Frases,347,o,\e~j~\.\p\\e\'\t\\e\\X\\z\.\b\\u\\R\.\g\\u\\pau\
1808_-_Frases,347,czar,'\a\,1808_-_Frases,347,czar,\a\
1808_-_Frases,347,em,\e\\s\.\k\\a~\.\dZ\\i~\.\n\\a\.\v\\i\\a\,1808_-_Frases,347,em,\e\\s\.\k\\a~\.\dZ\\i~\'\n\\a\.\v\\i\\a\
1808_-_Frases,347,Petersburgo;,\p\\r\\E\\s\'\tS\\i\\z\,1808_-_Frases,347,Petersburgo;,'\p\\r\\E\\s\.\tS\\i\\z\
1808_-_Frases,347,Escandinávia,\i~\'\p\\l\\o\.\r\\a\\r\,1808_-_Frases,347,Escandinávia,\i~\.\p\\l\\o\'\r\\a\\r\
1808_-_Frases,347,a,\e\\R\.\d\\ej\.\r\\u\,1808_-_Frases,347,a,\e\\R\'\d\\ej\.\r\\u\
1808_-_Frases,347,implorar,\d\\e~\'\t\\r\\u\,1808_-_Frases,347,implorar,'\d\\e~\.\t\\r\\u\
1808_-_Frases,347,herdeiro,'\m\\a\.\r\\e\.\S\\a\\j\\s\,1808_-_Frases,347,herdeiro,\m\\a\.\r\\e\'\S\\a\\j\\s\
1808_-_Frases,347,dos,\b\\o\.\n\\a\.\p\\a\\X\.\tS\\i\\pau\,1808_-_Frases,347,dos,\b\\o\.\n\\a\'\p\\a\\X\.\tS\\i\\pau\
1808_-_Frases,347,de,\i~\.\p\\e\.\r\\a\.\d\\o\\R\,1808_-_Frases,347,de,\i~\.\p\\e\.\r\\a\'\d\\o\\R\
1808_-_Frases,347,Bonaparte;,'\d\\u\,1808_-_Frases,347,Bonaparte;,\d\\u\
1808_-_Frases,347,o,\s\\a\.\k\\r\\u\,1808_-_Frases,347,o,'\s\\a\.\k\\r\\u\
1808_-_Frases,347,Sacro,'\u\,1808_-_Frases,347,Sacro,\u\
1808_-_Frases,347,Império,\p\\r\\O\\p\\r\\i\\u\,1808_-_Frases,347,Império,'\p\\r\\O\\p\\r\\i\\u\
1808_-_Frases,347,e,\p\\o~\.\tS\\i\\f\\i\.\s\\i\,1808_-_Frases,347,e,\p\\o~\'\tS\\i\\f\\i\.\s\\i\
1808_-_Frases,347,o,\R\\o\.\m\\a~\.\n\\u\,1808_-_Frases,347,o,\R\\o\'\m\\a~\.\n\\u\
1808_-_Frases,347,próprio,'\o\.\b\\r\\i\.\g\\a\.\d\\u\\s\,1808_-_Frases,347,próprio,\o\.\b\\r\\i\'\g\\a\.\d\\u\\s\
1808_-_Frases,347,Pontífice,'\dZ\\i\,1808_-_Frases,347,Pontífice,\dZ\\i\
1808_-_Frases,347,Romano,\k\\u\\a~\.\d\\u\,1808_-_Frases,347,Romano,'\k\\u\\a~\.\d\\u\
1808_-_Frases,347,obrigados,\e~j~\'\v\\e\\z\,1808_-_Frases,347,obrigados,'\e~j~\.\v\\e\\z\
1808_-_Frases,347,quando,'\d\\e\.\z\\a~\.\p\\a\.\r\\a\\X\,1808_-_Frases,347,quando,\d\\e\.\z\\a~\.\p\\a\'\r\\a\\X\
1808_-_Frases,347,em,\s\\e\.\u\\s\,1808_-_Frases,347,em,'\s\\e\.\u\\s\
1808_-_Frases,347,seus,\dZ\\i\.\z\\i\.\a~\\w~\,1808_-_Frases,347,seus,\dZ\\i\'\z\\i\.\a~\\w~\
1808_-_Frases,347,se,\i~\.\t\\a~\.\Z\\i\\v\\e\\j\\s\,1808_-_Frases,347,se,\i~\.\t\\a~\'\Z\\i\\v\\e\\j\\s\
1808_-_Frases,348,que,\R\\ej\\s\,1808_-_Frases,348,que,'\R\\ej\\s\
1808_-_Frases,348,reis,'\d\\o\.\m\\i~\.\n\\a\.\r\\a~\\w~\,1808_-_Frases,348,reis,\d\\o\.\m\\i~\'\n\\a\.\r\\a~\\w~\
1808_-_Frases,348,os,\s\\e\.\u\\s\,1808_-_Frases,348,os,'\s\\e\.\u\\s\
1808_-_Frases,348,seus,'\p\\a\.\i\\s\\i\\s\,1808_-_Frases,348,seus,\p\\a\'\i\\s\\i\\s\
1808_-_Frases,348,com,\m\\a~\\w~\,1808_-_Frases,348,com,'\m\\a~\\w~\
1808_-_Frases,348,mão-de-ferro,'\dZ\\i\,1808_-_Frases,348,mão-de-ferro,\dZ\\i\
1808_-_Frases,348,e,\f\\E\.\R\\u\,1808_-_Frases,348,e,'\f\\E\.\R\\u\
1808_-_Frases,348,poder,'\i\,1808_-_Frases,348,poder,\i\
1808_-_Frases,348,absoluto.,\p\\o\.\d\\e\\r\,1808_-_Frases,348,absoluto.,\p\\o\'\d\\e\\r\
1808_-_Frases,348,,\a\\b\'\s\\o\.\l\\u\.\t\\u\,1808_-_Frases,348,,\a\\b\.\s\\o\'\l\\u\.\t\\u\
1808_-_Frases,350,era,\e\.\r\\a\,1808_-_Frases,350,era,'\e\.\r\\a\
1808_-_Frases,350,época.,\E\\p\\o\.\k\\a\,1808_-_Frases,350,época.,'\E\\p\\o\.\k\\a\
1808_-_Frases,351,anos,\a~\.\n\\u\\z\,1808_-_Frases,351,anos,'\a~\.\n\\u\\z\
1808_-_Frases,351,conhecido,\k\\o\'\J\\e\.\s\\i\.\d\\u\,1808_-_Frases,351,conhecido,\k\\o\.\J\\e\'\s\\i\.\d\\u\
1808_-_Frases,351,pela,\p\\e\.\l\\a\,1808_-_Frases,351,pela,'\p\\e\.\l\\a\
1808_-_Frases,351,Estado,'\e\\s\.\t\\a\.\d\\u\,1808_-_Frases,351,Estado,\e\\s\'\t\\a\.\d\\u\
1808_-_Frases,351,sou,\s\\ow\,1808_-_Frases,351,sou,'\s\\ow\
1808_-_Frases,352,guerras,\e~j~\.\g\\E\.\R\\a\\js\,1808_-_Frases,352,guerras,'\e~j~\.\g\\E\.\R\\a\\js\
1808_-_Frases,352,intermináveis,'\i~\.\t\\e\\R\.\m\\i~\.\n\\a\.\v\\e\\j\\z\,1808_-_Frases,352,intermináveis,\i~\.\t\\e\\R\.\m\\i~\'\n\\a\.\v\\e\\j\\z\
1808_-_Frases,352,final,\f\\i~\.\n\\a\\w\,1808_-_Frases,352,final,\f\\i~\'\n\\a\\w\
1808_-_Frases,352,seu,\s\\e\\u\,1808_-_Frases,352,seu,'\s\\e\\u\
1808_-_Frases,352,"governo,",'\g\\o\.\v\\e\\R\.\n\\u\\pau\,1808_-_Frases,352,"governo,",\g\\o\'\v\\e\\R\.\n\\u\\pau\
1808_-_Frases,352,a,'\a\,1808_-_Frases,352,a,\a\
1808_-_Frases,352,monarquia,\m\\o\.\n\\a\\X\.\k\\i\\a\,1808_-_Frases,352,monarquia,\m\\o\.\n\\a\\X\'\k\\i\\a\
1808_-_Frases,352,estava,'\e\\s\.\t\\a\.\v\\a\,1808_-_Frases,352,estava,\e\\s\'\t\\a\.\v\\a\
1808_-_Frases,352,quebrada.,'\k\\e\.\b\\r\\a\.\d\\a\,1808_-_Frases,352,quebrada.,\k\\e\'\b\\r\\a\.\d\\a\
1808_-_Frases,357,sem,\s\\e~j~\.\d\\e\.\p\\e~\.\d\\e\\R\,1808_-_Frases,357,sem,\s\\e~j~\.\d\\e\'\p\\e~\.\d\\e\\R\
1808_-_Frases,357,depender,\dZ\\i\.\r\\e\'\t\\a\.\m\\e~\.\tS\\i\,1808_-_Frases,357,depender,\dZ\\i\.\r\\e\.\t\\a\'\m\\e~\.\tS\\i\
1808_-_Frases,357,dos,\b\\e\.\n\\e\.\f\\i\\s\\i\\u\\s\,1808_-_Frases,357,dos,\b\\e\.\n\\e\'\f\\i\\s\\i\\u\\s\
1808_-_Frases,357,do,\R\\ej\,1808_-_Frases,357,do,'\R\\ej\
1808_-_Frases,359,realeza,\R\\e\'\a\.\l\\e\.\z\\a\,1808_-_Frases,359,realeza,\R\\e\.\a\'\l\\e\.\z\\a\
1808_-_Frases,359,implantou,\i~\'\p\\l\\a~\.\t\\ow\,1808_-_Frases,359,implantou,\i~\.\p\\l\\a~\'\t\\ow\
1808_-_Frases,359,"regime,",'\R\\e\.\Z\\i~\.\m\\i\\pau\,1808_-_Frases,359,"regime,",\R\\e\'\Z\\i~\.\m\\i\\pau\
1808_-_Frases,359,até,\a\.\t\\E\\e~\.\t\\a~\\w~\,1808_-_Frases,359,até,\a\'\t\\E\\e~\.\t\\a~\\w~\
1808_-_Frases,359,então,'\d\\e\\s\.\k\\o\.\J\\e\.\s\\i\.\d\\u\,1808_-_Frases,359,então,\d\\e\\s\.\k\\o\.\J\\e\'\s\\i\.\d\\u\
1808_-_Frases,359,na,\i\\s\.\t\\O\\r\\i\\a\,1808_-_Frases,359,na,\i\\s\'\t\\O\\r\\i\\a\
1808_-_Frases,359,História,'\d\\a\,1808_-_Frases,359,História,\d\\a\
1808_-_Frases,359,da,\u~\.\m\\a\.\n\\i\.\d\\a\.\dZ\\i\\pau\,1808_-_Frases,359,da,\u~\.\m\\a\.\n\\i\'\d\\a\.\dZ\\i\\pau\
1808_-_Frases,359,que,\p\\r\\e\.\g\\a\.\v\\a\,1808_-_Frases,359,que,\p\\r\\e\'\g\\a\.\v\\a\
1808_-_Frases,359,pregava,'\Z\\u\\s\.\tS\\i\.\s\\a\,1808_-_Frases,359,pregava,\Z\\u\\s\'\tS\\i\.\s\\a\
1808_-_Frases,359,justiça,'\i\,1808_-_Frases,359,justiça,\i\
1808_-_Frases,359,a,\p\\a\\X\.\tS\\i\.\s\\i\.\p\\a\.\s\\a~\\w~\,1808_-_Frases,359,a,\p\\a\\X\.\tS\\i\.\s\\i\.\p\\a\'\s\\a~\\w~\
1808_-_Frases,359,participação,\p\\o\.\p\\u\.\l\\a\\R\,1808_-_Frases,359,participação,\p\\o\.\p\\u\'\l\\a\\R\
1808_-_Frases,359,no,\g\\o\.\v\\e\\R\.\n\\u\,1808_-_Frases,359,no,\g\\o\'\v\\e\\R\.\n\\u\
1808_-_Frases,359,governo,'\s\\o\\b\,1808_-_Frases,359,governo,\s\\o\\b\
1808_-_Frases,359,o,\l\\e~\.\m\\a\,1808_-_Frases,359,o,'\l\\e~\.\m\\a\
1808_-_Frases,359,lema,'\l\\i\.\b\\e\\R\.\d\\a\.\dZ\\i\\pau\,1808_-_Frases,359,lema,\l\\i\.\b\\e\\R\'\d\\a\.\dZ\\i\\pau\
1808_-_Frases,359,"Liberdade,",\i\'\g\\u\\a\\w\.\d\\a\.\dZ\\i\\pau\,1808_-_Frases,359,"Liberdade,",\i\.\g\\u\\a\\w\'\d\\a\.\dZ\\i\\pau\
1808_-_Frases,359,"Igualdade,",\f\\r\\a\'\t\\e\\R\.\n\\i\.\d\\a\.\dZ\\i\,1808_-_Frases,359,"Igualdade,",\f\\r\\a\.\t\\e\\R\.\n\\i\'\d\\a\.\dZ\\i\
1808_-_Frases,360,ainda,'\a\.\i~\.\d\\a\,1808_-_Frases,360,ainda,\a\'\i~\.\d\\a\
1808_-_Frases,361,Em,\e~j~\.\p\\ow\.\k\\u\,1808_-_Frases,361,Em,'\e~j~\.\p\\ow\.\k\\u\
1808_-_Frases,361,"tempo,",'\a\,1808_-_Frases,361,"tempo,",\a\
1808_-_Frases,361,a,\R\\e\.\v\\o\.\l\\u\.\s\\a~\\w~\,1808_-_Frases,361,a,\R\\e\.\v\\o\.\l\\u\'\s\\a~\\w~\
1808_-_Frases,361,Revolução,\f\\u\.\Z\\i\.\a\,1808_-_Frases,361,Revolução,\f\\u\'\Z\\i\.\a\
1808_-_Frases,361,do,\k\\o~\.\t\\r\\o\\l\\i\,1808_-_Frases,361,do,\k\\o~\'\t\\r\\o\\l\\i\
1808_-_Frases,361,dos,\s\\e\.\u\\s\,1808_-_Frases,361,dos,'\s\\e\.\u\\s\
1808_-_Frases,361,líderes,'\i\,1808_-_Frases,361,líderes,\i\
1808_-_Frases,361,o,\t\\e\.\R\\o\\X\,1808_-_Frases,361,o,\t\\e\'\R\\o\\X\
1808_-_Frases,361,se,\e\\s\.\p\\a\.\L\\a\.\v\\a\,1808_-_Frases,361,se,\e\\s\.\p\\a\'\L\\a\.\v\\a\
1808_-_Frases,361,espalhava,\p\\e\.\l\\a\,1808_-_Frases,361,espalhava,'\p\\e\.\l\\a\
1808_-_Frases,362,Em,\e~j~\.\m\\i\\w\,1808_-_Frases,362,Em,'\e~j~\.\m\\i\\w\
1808_-_Frases,362,"1793,",'\s\\e\.\t\\e\.\s\\e~\.\t\\u\\z\,1808_-_Frases,362,"1793,",\s\\e\.\t\\e\'\s\\e~\.\t\\u\\z\
1808_-_Frases,362,rei,\n\\o\.\v\\e~\.\t\\a\,1808_-_Frases,362,rei,\n\\o\'\v\\e~\.\t\\a\
1808_-_Frases,362,XVI,\t\\r\\e\\js\\pau\,1808_-_Frases,362,XVI,'\t\\r\\e\\js\\pau\
1808_-_Frases,362,e,'\u\,1808_-_Frases,362,e,\u\
1808_-_Frases,362,a,\R\\ej\,1808_-_Frases,362,a,'\R\\ej\
1808_-_Frases,362,Maria,'\d\\e\.\z\\e\.\s\\ej\\z\,1808_-_Frases,362,Maria,\d\\e\.\z\\e\'\s\\ej\\z\
1808_-_Frases,362,decapitados,\R\\a\.\i~\.\J\\a\,1808_-_Frases,362,decapitados,\R\\a\'\i~\.\J\\a\
1808_-_Frases,362,na,'\m\\a\.\r\\i\.\a\,1808_-_Frases,362,na,\m\\a\'\r\\i\.\a\
1808_-_Frases,362,guilhotina.,\a~\'\t\\o\.\n\\i\.\E\.\t\\a\,1808_-_Frases,362,guilhotina.,\a~\.\t\\o\.\n\\i\'\E\.\t\\a\
1808_-_Frases,362,,\f\\O\.\r\\a~\\w~\,1808_-_Frases,362,,'\f\\O\.\r\\a~\\w~\
1808_-_Frases,362,,'\d\\e\.\k\\a\.\p\\i\.\t\\a\.\d\\u\\s\,1808_-_Frases,362,,\d\\e\.\k\\a\.\p\\i\'\t\\a\.\d\\u\\s\
1808_-_Frases,362,,\g\\i\.\L\\o\.\tS\\i~\.\n\\a\,1808_-_Frases,362,,\g\\i\.\L\\o\'\tS\\i~\.\n\\a\
1808_-_Frases,363,país.,'\p\\a\.\i\\js\,1808_-_Frases,363,país.,\p\\a\'\i\\js\
1808_-_Frases,364,Em,\e~j~\.\m\\i\\w\,1808_-_Frases,364,Em,'\e~j~\.\m\\i\\w\
1808_-_Frases,364,"1796,",'\s\\e\.\t\\e\.\s\\e~\.\t\\u\\z\,1808_-_Frases,364,"1796,",\s\\e\.\t\\e\'\s\\e~\.\t\\u\\z\
1808_-_Frases,364,jovem,\n\\o\.\v\\e~\.\t\\a\,1808_-_Frases,364,jovem,\n\\o\'\v\\e~\.\t\\a\
