,grapheme,phoneme,filename
2513,794458,\s\\e\.\t\\e\'\s\\e~\.\t\\u\\z\,numeros
2514,853692,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2515,861851,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2516,872511,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2517,865446,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2518,834655,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2519,877406,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2520,830184,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2521,811067,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2522,836826,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2523,870470,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2524,889368,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2525,898584,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2526,856255,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2527,879732,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2528,866848,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2529,865223,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2530,819571,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2531,837285,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2532,884236,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2533,827196,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,numeros
2534,935755,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2535,944970,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2536,949590,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2537,920675,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2538,960523,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2539,988363,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2540,923059,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2541,969705,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2542,989328,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2543,985100,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2544,969616,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2545,968884,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2546,903509,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2547,959360,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2548,994068,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2549,902332,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2550,990029,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2551,982939,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2552,940605,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2553,950295,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,numeros
2554,1136036,\u~\,numeros
2554,,\m\\i\'\L\\a~\\w~\,numeros
2555,1328425,\u~\,numeros
2556,1784552,\u~\,numeros
2557,1243680,\u~\,numeros
2558,1050813,\u~\,numeros
2559,2740688,'\d\\o\\j\\s\,numeros
2560,2677745,'\d\\o\\j\\s\,numeros
2561,2316421,'\d\\o\\j\\s\,numeros
2562,2038803,'\d\\o\\j\\s\,numeros
2563,2307718,'\d\\o\\j\\s\,numeros
2564,3574785,'\t\\r\\e\\js\,numeros
2565,3801808,'\t\\r\\e\\js\,numeros
2565,,\m\\i\'\L\\o~\\j~\\z\,numeros
2566,3540757,'\t\\r\\e\\js\,numeros
2567,3978976,'\t\\r\\e\\js\,numeros
2568,3275314,'\t\\r\\e\\js\,numeros
2569,4611474,'\k\\w\\a\.\t\\r\\u\,numeros
2570,4907137,'\k\\w\\a\.\t\\r\\u\,numeros
2571,4856522,'\k\\w\\a\.\t\\r\\u\,numeros
2572,4149062,'\k\\w\\a\.\t\\r\\u\,numeros
2573,4186722,'\k\\w\\a\.\t\\r\\u\,numeros
2574,5655876,'\s\\i~\.\k\\u\,numeros
2575,5506987,'\s\\i~\.\k\\u\,numeros
2576,5722840,'\s\\i~\.\k\\u\,numeros
2577,5394158,'\s\\i~\.\k\\u\,numeros
2578,5670618,'\s\\i~\.\k\\u\,numeros
2579,6787534,'\s\\ej\\s\,numeros
2580,6576778,'\s\\ej\\s\,numeros
2581,6060119,'\s\\ej\\s\,numeros
2582,6218677,'\s\\ej\\s\,numeros
2583,6253296,'\s\\ej\\s\,numeros
2584,7893251,'\s\\E\.\tS\\i\,numeros
2585,7072851,'\s\\E\.\tS\\i\,numeros
2586,7727657,'\s\\E\.\tS\\i\,numeros
2587,7942275,'\s\\E\.\tS\\i\,numeros
2588,7935236,'\s\\E\.\tS\\i\,numeros
2589,8775876,'\o\\j\.\t\\u\,numeros
2590,8343079,'\o\\j\.\t\\u\,numeros
2591,8515365,'\o\\j\.\t\\u\,numeros
2592,8059017,'\o\\j\.\t\\u\,numeros
2593,8971192,'\o\\j\.\t\\u\,numeros
2594,9873908,'\n\\O\.\v\\i\,numeros
2595,9973922,'\n\\O\.\v\\i\,numeros
2596,9585473,'\n\\O\.\v\\i\,numeros
2597,9433590,'\n\\O\.\v\\i\,numeros
2598,9480962,'\n\\O\.\v\\i\,numeros
2599,destruir,\d\\e\\s\.\t\\r\\u\'\i\\X\,Destruir_Casamento_-_Miscelaneous
2600,Guia,'\g\\i\\a\,Destruir_Casamento_-_Miscelaneous
2600,Prático,'\p\\r\\a\.\tS\\i\.\k\\u\,Destruir_Casamento_-_Miscelaneous
2601,Cláudio,'\k\\l\\a\\u\.\dZ\\i\\u\,Destruir_Casamento_-_Miscelaneous
2601,Paiva,'\p\\a\\j\.\v\\a\,Destruir_Casamento_-_Miscelaneous
2602,Frase,'\f\\r\\a\.\z\\i\,Destruir_Casamento_-_Miscelaneous
2602,pára-choque,'\p\\a\.\r\\a\,Destruir_Casamento_-_Miscelaneous
2602,de,'\S\\O\.\k\\i\,Destruir_Casamento_-_Miscelaneous
2602,caminhão,\dZ\\i\,Destruir_Casamento_-_Miscelaneous
2602,,\k\\a\.\m\\i~\'\J\\a~\\w~\,Destruir_Casamento_-_Miscelaneous
2603,Lorena,\l\\o\'\r\\e~\.\n\\a\,Destruir_Casamento_-_Miscelaneous
2603,Bobbitt,'\b\\O\.\b\\b\\i\.\tS\\tS\,Destruir_Casamento_-_Miscelaneous
2603,esposa,\e\\s\'\p\\O\.\z\\a\,Destruir_Casamento_-_Miscelaneous
2603,Sílvia,'\s\\i\\w\.\v\\i\\a\,Destruir_Casamento_-_Miscelaneous
2604,Exagere,\e\.\z\\a\'\Z\\E\.\r\\i\,Destruir_Casamento_-_Miscelaneous
2605,Lobato,\l\\o\'\b\\a\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,"Escritor,",\e\\s\.\k\\r\\i\'\t\\o\\X\\pau\,Biografia_Monteiro_Lobato_-_Frases
2606,romancista,\R\\o\.\m\\a~\'\s\\i\\s\.\t\\a\,Biografia_Monteiro_Lobato_-_Frases
2606,jornalista,\Z\\o\\R\.\n\\a\'\l\\i\\s\.\t\\a\,Biografia_Monteiro_Lobato_-_Frases
2606,"brasileiro,",\b\\r\\a\.\z\\i\'\l\\ej\.\r\\u\\pau\,Biografia_Monteiro_Lobato_-_Frases
2606,nasceu,\n\\a\\s\\e\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,em,\e~j~\.\t\\a\\u\'\b\\a\.\t\\E\\pau\,Biografia_Monteiro_Lobato_-_Frases
2606,"Taubaté,",'\s\\a~\\w~\,Biografia_Monteiro_Lobato_-_Frases
2606,Paulo,\n\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,dia,\d\\e\'\z\\o\\j\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,18,\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2606,de,\a\'\b\\r\\i\\w\,Biografia_Monteiro_Lobato_-_Frases
2606,abril,\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2606,"1882,",\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,Biografia_Monteiro_Lobato_-_Frases
2606,faleceu,\o\\j\'\t\\e~\.\t\\a\,Biografia_Monteiro_Lobato_-_Frases
2606,capital,'\d\\o\\j\\s\\pau\,Biografia_Monteiro_Lobato_-_Frases
2606,São,\f\\a\.\l\\e\'\s\\e\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,Paulo,\n\\a\,Biografia_Monteiro_Lobato_-_Frases
2606,em,\k\\a\.\p\\i\'\t\\a\\w\,Biografia_Monteiro_Lobato_-_Frases
2606,4,\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2606,de,'\s\\a~\\w~\,Biografia_Monteiro_Lobato_-_Frases
2606,julho,'\p\\a\\u\.\l\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,de,'\e~j~\.\k\\w\\a\.\t\\r\\u\,Biografia_Monteiro_Lobato_-_Frases
2606,1948.,\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2606,,'\Z\\u\.\L\\u\,Biografia_Monteiro_Lobato_-_Frases
2607,primeiros,\p\\r\\i~\'\m\\ej\.\r\\u\\z\,Biografia_Monteiro_Lobato_-_Frases
2607,estudos,\e\\s\'\t\\u\.\d\\u\\s\,Biografia_Monteiro_Lobato_-_Frases
2607,feitos,'\f\\ej\.\t\\u\\z\,Biografia_Monteiro_Lobato_-_Frases
2607,"Taubaté,",\t\\r\\a~\\s\.\f\\e\'\r\\i\\u\,Biografia_Monteiro_Lobato_-_Frases
2607,transferiu-se,\s\\i\,Biografia_Monteiro_Lobato_-_Frases
2607,Paulo,'\p\\a\\u\.\l\\u\,Biografia_Monteiro_Lobato_-_Frases
2607,matriculando-se,\m\\a\.\t\\r\\i\.\k\\u\'\l\\a~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2607,Faculdade,\n\\a\,Biografia_Monteiro_Lobato_-_Frases
2607,de,\f\\a\.\k\\u\\w\'\d\\a\.\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2607,Direito,\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2607,pela,\dZ\\i\'\r\\ej\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2607,qual,'\p\\e\.\l\\a\,Biografia_Monteiro_Lobato_-_Frases
2607,bacharelou-se,'\k\\w\\a\\w\,Biografia_Monteiro_Lobato_-_Frases
2607,em,\b\\a\.\S\\a\.\r\\e\'\l\\ow\,Biografia_Monteiro_Lobato_-_Frases
2607,1904.,\s\\i\,Biografia_Monteiro_Lobato_-_Frases
2607,,'\e~j~\.\m\\i\\w\,Biografia_Monteiro_Lobato_-_Frases
2608,Tendo,'\t\\e~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,anteriormente,\a~\.\t\\e\.\r\\i\.\o\\R\'\m\\e~\.\tS\\i\,Biografia_Monteiro_Lobato_-_Frases
2608,estudado,\e\\s\.\t\\u\'\d\\a\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,Instituto,\i~\\s\.\tS\\i\'\t\\u\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,Ciências,\s\\i\'\e~\.\s\\i\\a\\js\,Biografia_Monteiro_Lobato_-_Frases
2608,Letras,'\l\\E\.\t\\r\\a\\js\,Biografia_Monteiro_Lobato_-_Frases
2608,exerceu,\e\.\z\\e\\X\'\s\\e\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,Promotor,\p\\r\\o\.\m\\o\'\t\\o\\X\,Biografia_Monteiro_Lobato_-_Frases
2608,Público,'\p\\u\\b\\l\\i\.\k\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,em,\e~j~\.\a\'\r\\e\.\j\\a\\js\\pau\,Biografia_Monteiro_Lobato_-_Frases
2608,Areias;,\d\\e\\j\'\S\\a~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,deixando,\a\,Biografia_Monteiro_Lobato_-_Frases
2608,a,\p\\r\\o\.\m\\o\.\t\\o\'\r\\i\.\a\\pau\,Biografia_Monteiro_Lobato_-_Frases
2608,"promotoria,",\e\\s\.\t\\a\.\b\\e\.\l\\e\'\s\\e\\u\,Biografia_Monteiro_Lobato_-_Frases
2608,estabeleceu-se,\s\\i\,Biografia_Monteiro_Lobato_-_Frases
2608,em,\e~j~\'\b\\u\.\k\\i\.\r\\a\,Biografia_Monteiro_Lobato_-_Frases
2608,Buquira.,,Biografia_Monteiro_Lobato_-_Frases
2609,publicar,\p\\u\.\b\\l\\i\'\k\\a\\r\,Biografia_Monteiro_Lobato_-_Frases
2609,jornal,\Z\\o\\R\'\n\\a\\w\,Biografia_Monteiro_Lobato_-_Frases
2609,Paulo.,'\p\\a\\u\.\l\\u\,Biografia_Monteiro_Lobato_-_Frases
2610,Urupês,\u\.\r\\u\'\p\\e\\js\,Biografia_Monteiro_Lobato_-_Frases
2610,1918.,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,Biografia_Monteiro_Lobato_-_Frases
2611,personagem,\p\\e\\X\.\s\\o\'\n\\a\.\Z\\e~j~\.\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2611,sua,\k\\r\\i\.\a\'\s\\a~\\w~\\pau\,Biografia_Monteiro_Lobato_-_Frases
2611,criação:,\u\,Biografia_Monteiro_Lobato_-_Frases
2611,O,'\Z\\E\.\k\\a\,Biografia_Monteiro_Lobato_-_Frases
2611,Jeca,\t\\a\'\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2611,Tatu.,,Biografia_Monteiro_Lobato_-_Frases
2612,Fundou,\f\\u~\'\d\\ow\,Biografia_Monteiro_Lobato_-_Frases
2612,Editora,\e\.\dZ\\i\'\t\\o\.\r\\a\,Biografia_Monteiro_Lobato_-_Frases
2612,Lobato.,\l\\o\'\b\\a\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2613,Fracassando,\f\\r\\a\.\k\\a\'\s\\a~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2613,dedicar-se,\d\\e\.\dZ\\i\'\k\\a\\X\,Biografia_Monteiro_Lobato_-_Frases
2613,à,\s\\i\,Biografia_Monteiro_Lobato_-_Frases
2613,literatura,\a\,Biografia_Monteiro_Lobato_-_Frases
2613,"infantil,",\l\\i\.\t\\e\.\r\\a\'\t\\u\.\r\\a\,Biografia_Monteiro_Lobato_-_Frases
2613,podendo,\i~\.\f\\a~\'\tS\\i\\w\\pau\,Biografia_Monteiro_Lobato_-_Frases
2613,ser,\p\\o\'\d\\e~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2613,considerado,'\s\\e\\X\,Biografia_Monteiro_Lobato_-_Frases
2613,o,\k\\o~\.\s\\i\.\d\\e\'\r\\a\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2613,criador,\u\,Biografia_Monteiro_Lobato_-_Frases
2613,desse,\k\\r\\i\.\a\'\d\\o\\R\,Biografia_Monteiro_Lobato_-_Frases
2613,gênero,'\d\\e\.\s\\i\,Biografia_Monteiro_Lobato_-_Frases
2613,no,'\Z\\e\.\n\\e\.\r\\u\,Biografia_Monteiro_Lobato_-_Frases
2613,Brasil.,\n\\u\,Biografia_Monteiro_Lobato_-_Frases
2614,adido,\a\'\dZ\\i\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2614,viaja,\v\\i\'\a\.\Z\\a\,Biografia_Monteiro_Lobato_-_Frases
2614,industrial,\i~\.\d\\u\\s\.\t\\r\\i\'\a\\w\,Biografia_Monteiro_Lobato_-_Frases
2614,petróleo,\p\\e\'\t\\r\\O\\l\\e\.\u\,Biografia_Monteiro_Lobato_-_Frases
2614,ferro,'\f\\E\.\R\\u\,Biografia_Monteiro_Lobato_-_Frases
2614,despertou-lhe,\d\\e\\s\.\p\\e\\X\'\t\\ow\,Biografia_Monteiro_Lobato_-_Frases
2614,grande,\L\\i\,Biografia_Monteiro_Lobato_-_Frases
2614,entusiasmo.,'\g\\r\\a~\.\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2614,,\e~\.\t\\u\.\z\\i\'\a\\z\.\m\\u\,Biografia_Monteiro_Lobato_-_Frases
2615,Regressando,\R\\e\.\g\\r\\e\'\s\\a~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2615,"1932,",\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\,Biografia_Monteiro_Lobato_-_Frases
2615,escreveu,\i\,Biografia_Monteiro_Lobato_-_Frases
2615,o,'\t\\r\\i~\.\t\\a\,Biografia_Monteiro_Lobato_-_Frases
2615,livro,\i\,Biografia_Monteiro_Lobato_-_Frases
2615,América,'\d\\o\\j\\s\\pau\,Biografia_Monteiro_Lobato_-_Frases
2615,contendo,\e\\s\.\k\\r\\e\'\v\\e\\u\,Biografia_Monteiro_Lobato_-_Frases
2615,suas,\u\,Biografia_Monteiro_Lobato_-_Frases
2615,impressões.,'\l\\i\.\v\\r\\u\,Biografia_Monteiro_Lobato_-_Frases
2615,,\a\'\m\\E\\r\\i\.\k\\a\,Biografia_Monteiro_Lobato_-_Frases
2615,,\k\\o~\'\t\\e~\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2615,,'\s\\u\.\a\\js\,Biografia_Monteiro_Lobato_-_Frases
2615,,\i~\.\p\\r\\e\'\s\\o~\\j~\\s\,Biografia_Monteiro_Lobato_-_Frases
2616,Entusiasmado,\e~\.\t\\u\.\z\\i\.\a\\z\'\m\\a\.\d\\u\,Biografia_Monteiro_Lobato_-_Frases
2616,progresso,\p\\r\\o\'\g\\r\\E\.\s\\u\,Biografia_Monteiro_Lobato_-_Frases
2616,"Norte-Americano,",'\n\\O\\X\.\tS\\i\,Biografia_Monteiro_Lobato_-_Frases
2616,inicia,\a\.\m\\e\.\r\\i\'\k\\a~\.\n\\u\\pau\,Biografia_Monteiro_Lobato_-_Frases
2616,uma,\i~\.\n\\i\'\s\\i\.\a\,Biografia_Monteiro_Lobato_-_Frases
2616,campanha,\u~\.\m\\a\,Biografia_Monteiro_Lobato_-_Frases
2616,conscienciosa,\k\\a~\'\p\\a~\.\J\\a\,Biografia_Monteiro_Lobato_-_Frases
2616,dos,\k\\o~\\s\\i\.\e~\.\s\\i\.\O\'\z\\a\,Biografia_Monteiro_Lobato_-_Frases
2616,produtos,\d\\u\\s\,Biografia_Monteiro_Lobato_-_Frases
2616,de,\p\\r\\o\'\d\\u\.\t\\u\\s\,Biografia_Monteiro_Lobato_-_Frases
2616,aço,\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2616,e,'\a\.\s\\u\,Biografia_Monteiro_Lobato_-_Frases
2616,petróleo,\i\,Biografia_Monteiro_Lobato_-_Frases
2616,brasileiro.,\p\\e\'\t\\r\\O\\l\\e\.\u\,Biografia_Monteiro_Lobato_-_Frases
2616,,\b\\r\\a\.\z\\i\'\l\\ej\.\r\\u\,Biografia_Monteiro_Lobato_-_Frases
2617,Em,\e~j~\'\v\\i\\X\.\t\\u\.\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2617,virtude,'\d\\E\.\s\\a\,Biografia_Monteiro_Lobato_-_Frases
2617,dessa,\p\\o\'\l\\e\.\m\\i\.\k\\a\\pau\,Biografia_Monteiro_Lobato_-_Frases
2617,"polêmica,",\e\\s\'\t\\e\.\v\\i\,Biografia_Monteiro_Lobato_-_Frases
2617,esteve,'\p\\r\\e\.\z\\u\,Biografia_Monteiro_Lobato_-_Frases
2617,preso,\t\\e~\.\p\\o\.\r\\a\.\r\\i\.\a\'\m\\e~\.\tS\\i\,Biografia_Monteiro_Lobato_-_Frases
2617,temporariamente.,,Biografia_Monteiro_Lobato_-_Frases
2618,"literatura,",\l\\i\.\t\\e\.\r\\a\'\t\\u\.\r\\a\\pau\,Biografia_Monteiro_Lobato_-_Frases
2618,consagrou-se-lhe,\k\\o~\.\s\\a\'\g\\r\\ow\,Biografia_Monteiro_Lobato_-_Frases
2618,Dia,\L\\i\,Biografia_Monteiro_Lobato_-_Frases
2618,Livro.,'\dZ\\i\.\a\,Biografia_Monteiro_Lobato_-_Frases
2618,,'\l\\i\.\v\\r\\u\,Biografia_Monteiro_Lobato_-_Frases
2619,compreende,\k\\o~\.\p\\r\\e\'\e~\.\dZ\\i\,Biografia_Monteiro_Lobato_-_Frases
2619,"volumes,",\v\\o\'\l\\u~\.\m\\i\\s\\pau\,Biografia_Monteiro_Lobato_-_Frases
2619,assuntos,\a\'\s\\u~\.\t\\u\\s\,Biografia_Monteiro_Lobato_-_Frases
2619,gerais,\Z\\e\'\r\\a\\j\\z\,Biografia_Monteiro_Lobato_-_Frases
2619,literatura,\l\\i\.\t\\e\.\r\\a\'\t\\u\.\r\\a\,Biografia_Monteiro_Lobato_-_Frases
2619,infantil.,\i~\.\f\\a~\'\tS\\i\\w\,Biografia_Monteiro_Lobato_-_Frases
2620,criar,\k\\r\\i\'\a\\r\,Biografia_Monteiro_Lobato_-_Frases
2620,"novo,",'\n\\O\.\v\\u\\pau\,Biografia_Monteiro_Lobato_-_Frases
2620,repleto,\R\\e\'\p\\l\\E\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2620,"personagens,",\p\\e\\X\.\s\\o\'\n\\a\.\Z\\e~\\s\\pau\,Biografia_Monteiro_Lobato_-_Frases
2620,especialmente,\e\\s\.\p\\e\.\s\\i\.\a\\w\'\m\\e~\.\tS\\i\,Biografia_Monteiro_Lobato_-_Frases
2620,"infantil,",\i~\.\f\\a~\'\tS\\i\\w\\pau\,Biografia_Monteiro_Lobato_-_Frases
2620,"simpáticos,",\s\\i~\'\p\\a\.\tS\\i\.\k\\u\\s\\pau\,Biografia_Monteiro_Lobato_-_Frases
2620,tornam,'\t\\O\\R\.\n\\a~\\w~\,Biografia_Monteiro_Lobato_-_Frases
2620,amigos,\a\'\m\\i\.\g\\u\\s\,Biografia_Monteiro_Lobato_-_Frases
2620,criança,\k\\r\\i\'\a~\.\s\\a\,Biografia_Monteiro_Lobato_-_Frases
2621,Criou,\k\\r\\i\'\ow\,Biografia_Monteiro_Lobato_-_Frases
2621,tornaram,\t\\o\\R\'\n\\a\.\r\\a~\\w~\,Biografia_Monteiro_Lobato_-_Frases
2621,célebres,'\s\\E\\l\\e\.\b\\r\\i\\s\,Biografia_Monteiro_Lobato_-_Frases
2621,Benta,'\b\\e~\.\t\\a\,Biografia_Monteiro_Lobato_-_Frases
2621,Pedrinho.,\p\\e\'\d\\r\\i~\.\J\\u\,Biografia_Monteiro_Lobato_-_Frases
2622,conhecidos,\k\\o\.\J\\e\'\s\\i\.\d\\u\\s\,Biografia_Monteiro_Lobato_-_Frases
2622,são:,'\s\\a~\\w~\\pau\,Biografia_Monteiro_Lobato_-_Frases
2622,"Urupês,",\u\.\r\\u\'\p\\e\\js\\pau\,Biografia_Monteiro_Lobato_-_Frases
2622,Barca,'\b\\a\\X\.\k\\a\,Biografia_Monteiro_Lobato_-_Frases
2622,"Gleyre,",'\g\\l\\E\\i\.\r\\i\\pau\,Biografia_Monteiro_Lobato_-_Frases
2622,Caçadas,\k\\a\'\s\\a\.\d\\a\\js\,Biografia_Monteiro_Lobato_-_Frases
2622,"Pedrinho,",\p\\e\'\d\\r\\i~\.\J\\u\\pau\,Biografia_Monteiro_Lobato_-_Frases
2622,Emília,\e\'\m\\i\\l\\i\\a\,Biografia_Monteiro_Lobato_-_Frases
2622,País,\p\\a\'\i\\js\,Biografia_Monteiro_Lobato_-_Frases
2622,Gramática,\g\\r\\a\'\m\\a\.\tS\\i\.\k\\a\,Biografia_Monteiro_Lobato_-_Frases
2622,Geografia,\Z\\e\.\o\.\g\\r\\a\'\f\\i\.\a\,Biografia_Monteiro_Lobato_-_Frases
2622,Dona,'\d\\o~\.\n\\a\,Biografia_Monteiro_Lobato_-_Frases
2622,"Benta,",'\b\\e~\.\t\\a\\pau\,Biografia_Monteiro_Lobato_-_Frases
2622,Saci,\s\\a\'\s\\i\,Biografia_Monteiro_Lobato_-_Frases
2622,Viagem,\v\\i\'\a\.\Z\\e~j~\.\a\\w\,Biografia_Monteiro_Lobato_-_Frases
2622,ao,'\s\\E\\u\,Biografia_Monteiro_Lobato_-_Frases
2622,Céu.,,Biografia_Monteiro_Lobato_-_Frases
2623,é,\E\\Z\\o\'\z\\E\\b\\e~\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2623,José,\m\\o~\'\t\\ej\.\r\\u\,Biografia_Monteiro_Lobato_-_Frases
2623,Bento,\l\\o\'\b\\a\.\t\\u\,Biografia_Monteiro_Lobato_-_Frases
2623,Monteiro,,Biografia_Monteiro_Lobato_-_Frases
2623,Lobato.,,Biografia_Monteiro_Lobato_-_Frases
2624,Assustadora,\a\.\s\\u\\s\.\t\\a\'\d\\o\.\r\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2624,medicina,\m\\e\.\dZ\\i\'\s\\i~\.\n\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2625,Gordon,\g\\o\\R\'\d\\o~\,A_Assustadora_Historia_da_Medicina_-_Frases
2627,Hipócrates,\i\'\p\\O\\k\\r\\a\.\tS\\i\\z\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,o,\t\\e\\s\.\t\\a\'\m\\e~\.\t\\u\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,testamento,\dZ\\i\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,de,\i\.\d\\e\.\a\'\l\\i\\s\.\t\\a\\js\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,idealistas,\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,à,\p\\r\\o\'\k\\u\.\r\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,procura,\d\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,da,\s\\a\'\u\\dZ\\i\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,saúde,\i\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,da,'\v\\i\.\d\\a\\pau\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,"vida,",\a\'\s\\i~\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,assim,'\k\\o~\.\m\\u\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,história,\d\\u\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,do,'\o~\.\m\\e~j~\.\n\\a~\\w~\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,homem,\E\\m\\a\\j\\s\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,não,\g\\l\\o\.\r\\i\'\O\.\z\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,é,\d\\u\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,mais,\k\\i\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,gloriosa,\u~\.\m\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,do,'\l\\i\\s\.\t\\a\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,que,\dZ\\i\,A_Assustadora_Historia_da_Medicina_-_Frases
2628,uma,\i\.\R\\a\.\s\\i\.\o\.\n\\a\.\l\\i\'\d\\a\.\dZ\\i\,A_Assustadora_Historia_da_Medicina_-_Frases
