,grapheme,phoneme,filename
1110,"Mesmo que a situação só dure um ou dois dias, de algum modo cada pessoa se sente dona do seu mundo simplesmente porque aquelas gotinhas de água congelam ao bater no chão.","'mez.mu ki a si.tu.a'sa~w~ sOdu'ri u~ ow 'dojs 'dZi.ajs, dZi aw'gu~ 'mO.du 'ka.da pe'soa si 'se~.tSi 'do~.na du 'seu 'mu~.du si~.plez'me~.tSi poX'ki a'kE.lajs go'tSi~.Jajs dZi 'a.gua ko~'ZE.la~w~ aw ba'teR nu 'Sa~w~",A_Cabana_-_Frases
1111,Até as atividades comuns se tornam extraordinárias.,a'tEajs a.tSi.vi.da'dZis ko'mu~s si 'tOR.na~w~ es.tra.wR.dZi~'na.riajs,A_Cabana_-_Frases
1112,Ações rotineiras se transformam em aventuras e freqüentemente são vivenciadas com maior clareza.,a'so~j~s Ro.tSi~'nej.rajs si tra~s'fOR.ma~w~ e~j~.a.ve~'tu.rajs i fre.kwe~.te'me~.tSi 'sa~w~ vi.ve~.si'a.dajs ko~ maj'oX kla're.za,A_Cabana_-_Frases
1113,"No fim da tarde, Mack se encheu de agasalhos e saiu para lutar com os quase 100 metros da comprida entrada de veículos que vai até a caixa de correio.","nu 'fi~ da 'taR.dZi, mak.k si e~'Seu dZi a.ga'za.Luz i sa'ju 'pa.ra lu'taX ko~ us 'kwa.zi se~j~'mE.trus da ko~'pri.da e~'tra.da dZi ve'iku.lus ki 'vaj a'tEa kaj'Sa dZi ko'Rej.u",A_Cabana_-_Frases
1114,"O gelo havia convertido magicamente essa tarefa simples do dia-a-dia numa batalha contra os elementos: levantou o punho em contestação à força bruta da natureza e, num ato de desafio, riu na cara dela.","u 'Ze.lu a'vi.a ko~.veX'tSi.du ma.Zi.ka'me~.tSi 'E.sa ta'rE.fa 'si~.plis du 'dZi.a a 'dZi.a 'nu~.ma ba'ta.La 'ko~.tra uz e.le'me~.tus, le.va~'tow u 'pu~.Ju e~j~.ko~.tes.ta'sa~w~ a 'fOX.sa 'bru.ta da na.tu're.za i, nu~ 'a.tu dZi de.za'fi.u, 'Riu na 'ka.ra 'dE.la",A_Cabana_-_Frases
1115,"O fato de que ninguém notaria nem se incomodaria com seu gesto pouco importava para ele, só o pensamento o fez rir por dentro.","u 'fa.tu dZi ki ni~'ge~j~ no.ta'ri.a ne~j~.si i~.ko.mo.da'ri.a ko~ 'seu 'ZEs.tu 'pow.ku i~.poX'ta.va 'pa.ra 'e.li, 'sOu pe~.sa.me~'tu u 'fez 'RiX poR 'de~.tru",A_Cabana_-_Frases
1116,As pelotas de chuva gelada ardiam no rosto e nas mãos enquanto ele subia e descia com cuidado as pequenas ondulações do caminho.,ajs pe'lO.tajs dZi 'Su.va Ze'la.da aR'dZi.a~w~ nu 'Ros.tu i najs 'ma~w~z e~'kua~.tu 'e.li su'bi.a i desi'a ko~ kui'da.du ajs pe'ke~.najs o~.du.la'so~j~s du ka'mi~.Ju,A_Cabana_-_Frases
1117,Mack se divertia pensando que parecia um marinheiro bêbado indo com cuidado para o próximo boteco.,mak.k si dZi.veX'tSi.a pe~'sa~.du ki pa.re'si.a u~ ma.ri~'Jej.ru 'be.ba.du 'i~.du ko~ kui'da.du 'pa.ra u 'prOSi~.mu bo'tE.ku,A_Cabana_-_Frases
1118,"Quando você enfrenta a força de uma tempestade de gelo, não caminha exatamente com ousadia, demonstrando uma confiança incontida.","'kua~.du vo'se e~'fre~.ta a 'fOX.sa dZi u~.ma te~.pes'ta.dZi dZi 'Ze.lu, 'na~w~ ka'mi~.Ja e.za.ta'me~.tSi ko~ ow.za'dZi.a, de.mo~s'tra~.du u~.ma ko~.fi'a~.sa i~.ko~'tSi.da",A_Cabana_-_Frases
1119,Mack teve de se levantar duas vezes antes de finalmente conseguir abraçar a caixa de correio como se fosse um amigo desaparecido há muito.,mak.k 'te.vi dZi si le.va~'taR 'du.ajs 'vE.ziz 'a~.tSis dZi fi~.naw'me~.tSi ko~.se'gir a.bra'sar a 'kaj.Sa dZi ko'Rej.u 'ko~.mu si 'fO.si u~ a'mi.gu de.za.pa.re'si.du 'a 'muj~.tu,A_Cabana_-_Frases
1120,Parou para apreciar a beleza de um mundo engolfado em cristal.,pa'row 'pa.ra a.pre.si'ar a be'le.za dZi u~ 'mu~.du e~.gow'fa.du e~j~.kris'taw,A_Cabana_-_Frases
1121,Tudo refletia luz e colaborava para o brilho crescente do fim de tarde.,'tu.du Re.fle'tSi.a 'luz i ko.la.bo'ra.va 'pa.ra u 'bri.Lu krese~'tSi du 'fi~ dZi 'taR.dZi,A_Cabana_-_Frases
1122,"As árvores no campo do vizinho tinham-se coberto com mantos translúcidos, e agora cada uma parecia única ao seu olhar.","ajs 'aR.vo.ris nu 'ka~.pu du vi'zi~.Ju 'tSi~.Ja~w~ si ko'bEX.tu ko~ 'ma~.tus tra~z'lusi.dus, i a'gO.ra 'ka.da u~.ma pa.re'si.a 'uni.ka aw 'seu o'LaX",A_Cabana_-_Frases
1123,"Era um mundo radiante e, por um momento, seu esplendor luzidio quase retirou, ainda que por apenas alguns segundos, a Grande Tristeza dos ombros de Mack.","'e.ra u~ 'mu~.du Ra.dZi'a~.tSi i, por u~ mo'me~.tu, 'seu es.ple~'doR lu.zi'dZi.u 'kwa.zi Re.tSi'row, a'i~.da ki por a'pe~.najs aw'gu~s se'gu~.dus, a 'gra~.dZi tris'te.za duz 'o~.brus dZi mak.k",A_Cabana_-_Frases
1124,Demorou quase um minuto para arrancar o gelo que havia lacrado a tampa da caixa de correio.,de.mo'row 'kwa.zi u~ mi~'nu.tu 'pa.ra a.Ra~'kar u 'Ze.lu ki a'vi.a la'kra.du a 'ta~.pa da 'kaj.Sa dZi ko'Rej.u,A_Cabana_-_Frases
1125,"A recompensa por seus esforços foi um único envelope onde havia apenas seu primeiro nome escrito à máquina do lado de fora; sem selo, sem carimbo e sem remetente.","a Re.ko~'pe~.sa poX 'se.uz es'fOX.sus 'foj u~ 'uni.ku e~.ve'lO.pi 'o~.dZi a'vi.a a'pe~.najs 'seu pri~'mej.ru 'no~.mi es'kri.tu a 'ma.ki~.na du 'la.du dZi 'fOra, se~j~'se.lu, se~j~.ka'ri~.bu i se~j~.Re.me'te~.tSi",A_Cabana_-_Frases
1126,"Curioso, ele rasgou a borda do envelope, tarefa que não foi fácil, pois os dedos começavam a se enrijecer de frio.","ku.ri'o.zu, 'e.li Raz'gow a 'bOR.da du e~.ve'lO.pi, ta'rE.fa ki 'na~w~ 'foj 'fa.siw, 'pojz us 'dE.dus ko.me'sa.va~w~ a si e~.Ri.Ze'seR dZi 'fri.u",A_Cabana_-_Frases
1127,"Dando as costas para o vento que lhe tirava o fôlego, finalmente conseguiu arrancar do ninho um pequeno retângulo de papel sem dobra.","'da~.du ajs 'kOs.tajs 'pa.ra u 've~.tu ki Li tSi'ra.va u 'fole.gu, fi~.naw'me~.tSi ko~.se'giu a.Ra~'kaR du 'ni~.Ju u~ pe'ke~.nu Re'ta~.gu.lu dZi pa'pEw se~j~'dO.bra",A_Cabana_-_Frases
1128,"A mensagem datilografada dizia simplesmente: Mackenzie, já faz um tempo.","a me~.sa.Ze~j~.da.tSi.lo.gra'fa.da dZi'zi.a si~.plez'me~.tSi, mak.ke~'zi, 'Za 'faz u~ 'te~.pu",A_Cabana_-_Frases
1129,Senti sua falta.,se~'tSi 'su.a 'faw.ta,A_Cabana_-_Frases
1130,"Estarei na cabana no fim de semana que vem, se você quiser me encontrar.","es.ta'rej na ka'ba~.na nu 'fi~ dZi se'ma~.na ki ve~j~, si vo'se ki'zeR mi e~.ko~'traX",A_Cabana_-_Frases
1131,"Mack se enrijeceu enquanto uma onda de náusea percorria seu corpo e, com igual rapidez, se transmutava em ira.","mak.k si e~.Ri.Ze'seu e~'kua~.tu u~.ma 'o~.da dZi 'nau.ze.a peX.ko'Ri.a 'seu 'kOX.pu i, ko~ i'guaw Ra.pi'dejs, si tra~z.mu'ta.va e~j~'i.ra",A_Cabana_-_Frases
1132,"Esforçava-se para pensar o mínimo possível na cabana e, mesmo quando ela lhe vinha à mente, seus pensamentos não eram agradáveis nem bons.","es.foX'sa.va si 'pa.ra pe~'sar u 'mini~.mu po'sivew na ka'ba~.na i, 'mez.mu 'kua~.du 'E.la Li 'vi~.Ja a 'me~.tSi, 'se.us pe~.sa'me~.tus 'na~w~ 'e.ra~w~ a.gra'da.vejs ne~j~'bo~s",A_Cabana_-_Frases
1133,"Se aquilo era uma piada de mau gosto, a pessoa realmente havia se superado.","si a'ki.lu 'e.ra u~.ma pi'a.da dZi 'mau 'gos.tu, a pe'soa Re.aw'me~.tSi a'vi.a si su.pe'ra.du",A_Cabana_-_Frases
1134,E assinar Papai só tornava a coisa ainda mais horrenda.,i a.si~'naX pa'paj sOtoR.na'va a 'koj.za a'i~.da 'majz o'Re~.da,A_Cabana_-_Frases
1135,"Idiota, resmungou, pensando em Tony, o carteiro: um italiano exageradamente amigável, com grande coração mas pouco tato.","i.dZi'O.ta, Rez.mu~'gow, pe~'sa~.du e~j~.to~.j, u kaX'tej.ru, u~ i.ta.li'a~.nu e.za.Ze.ra.da'me~.tSi a.mi'ga.vew, ko~ 'gra~.dZi ko.ra'sa~w~ majs 'pow.ku 'ta.tu",A_Cabana_-_Frases
1136,Por que ele entregaria um envelope tão ridículo?,poX ki 'e.li e~.tre.ga'ri.a u~ e~.ve'lO.pi 'ta~w~ Ri'dZiku.lu,A_Cabana_-_Frases
1137,Nem estava selado.,ne~j~.es'ta.va se'la.du,A_Cabana_-_Frases
1138,Mack enfiou com raiva o envelope e o bilhete no bolso do casaco e virou-se para começar a deslizar na direção de casa.,mak.k e~.fi'ow ko~ 'Raj.va u e~.ve'lO.pi i u bi'LE.tSi nu 'bOw.su du ka'za.ku i vi'row si 'pa.ra ko.me'sar a dez.li'zaR na dZi.re'sa~w~ dZi 'ka.za,A_Cabana_-_Frases
1139,"Os sopros fortes do vento, que a princípio haviam diminuído de intensidade, agora o empurravam, encurtando o tempo necessário para atravessar a minigeleira que engrossava sob seus pés.","us 'sO.prus 'fOX.tSis du 've~.tu, ki a pri~'sipiu a'vi.a~w~ dZi~.mi~.nu'idu dZi i~.te~.si'da.dZi, a'gO.ra u e~.pu'Ra.va~w~, e~.kuX'ta~.du u 'te~.pu ne.se'sa.riu 'pa.ra a.tra.ve'sar a mi~.ni.Ze'lej.ra ki e~.gro'sa.va sob 'se.us 'pEjs",A_Cabana_-_Frases
1140,"Estava se saindo bem, obrigado, até chegar à entrada de veículos, que se inclinava um pouco para baixo e à esquerda.","es'ta.va si sa'i~.du be~j~, o.bri'ga.du, a.tESe.gar a e~'tra.da dZi ve'iku.lus, ki si i~.kli~'na.va u~ 'pow.ku 'pa.ra 'baj.Su i a es'kER.da",A_Cabana_-_Frases
1141,"Sem qualquer esforço ou intenção, começou a aumentar a velocidade, deslizando com sapatos que tinham praticamente tanta firmeza quanto um pato pousando num lago gelado.","se~j~.kwaw'ker es'foX.su ow i~.te~'sa~w~, ko.me'sow a au~.me~'tar a ve.lo.si'da.dZi, dez.li'za~.du ko~ sa'pa.tus ki 'tSi~.Ja~w~ pra.tSi.ka'me~.tSi 'ta~.ta fiR'me.za 'kua~.tu u~ 'pa.tu pow.za~'du nu~ 'la.gu Ze'la.du",A_Cabana_-_Frases
1142,"Com os braços balançando loucamente na esperança de, não sabia como, manter o equilíbrio, Mack se viu adernando de encontro à única árvore de tamanho substancial que ladeava a entrada de veículos, a única cujos galhos mais baixos ele havia cortado uns poucos meses antes.","ko~ us 'bra.sus ba.la~'sa~.du low.ka'me~.tSi na es.pe'ra~.sa dZi, 'na~w~ sa'bi.a 'ko~.mu, ma~'ter u e.ki'libriu, mak.k si 'viu a.deR'na~.du dZi e~'ko~.tru a 'uni.ka 'aR.vo.ri dZi ta'ma~.Ju subs.ta~.si'aw ki la.de'a.va a e~'tra.da dZi ve'iku.lus, a 'uni.ka 'ku.Zus 'ga.Lus 'majs 'baj.Suz 'e.li a'vi.a koX'ta.du u~s 'pow.kus 'me.ziz 'a~.tSis",A_Cabana_-_Frases
1143,"Agora ela se erguia ansiosa para abraçá-lo, seminua e aparentemente desejosa de uma pequena retribuição.","a'gO.ra 'E.la si eR'gia a~.si'O.za 'pa.ra, se.mi~'nu.a i a.pa.re~.te'me~.tSi de.ze'ZO.za dZi u~.ma pe'ke~.na Re.tri.bui'sa~w~",A_Cabana_-_Frases
1144,"Numa fração de segundo, ele escolheu o caminho da covardia e tentou despencar no chão, permitindo que os pés escorregassem, o que eles de qualquer modo fariam.","'nu~.ma fra'sa~w~ dZi se'gu~.du, 'e.li es.ko'Leu u ka'mi~.Ju da ko.vaR'dZi.a i te~'tow des.pe~'kaR nu 'Sa~w~, peR.mi'tSi~.du ki us 'pEjs es.ko.Re'ga.se~j~, u ki 'e.lis dZi kwaw'keR 'mO.du fa'ri.a~w~",A_Cabana_-_Frases
1145,Melhor ter a bunda dolorida do que arrancar lascas do rosto.,me'LOX 'ter a 'bu~.da do.lo'ri.da du ki a.Ra~'kaR 'las.kajs du 'Ros.tu,A_Cabana_-_Frases
1146,"Mas a descarga de adrenalina o fez compensar exageradamente, e em câmara lenta Mack viu os pés se erguerem à sua frente, como se puxados para cima por alguma armadilha da selva.","majs a des'kaR.ga dZi a.dre.na'li~.na u 'fes ko~.pe~'sar e.za.Ze.ra.da'me~.tSi, i e~j~'ka~.ma.ra 'le~.ta mak.k 'viu us 'pEjs si eR'gE.re~j~.a 'su.a 'fre~.tSi, 'ko~.mu si pu'Sa.dus 'pa.ra 'si~.ma por aw'gu~.ma aR.ma'dZi.La da 'sEw.va",A_Cabana_-_Frases
1147,"Bateu com força, primeiro com a nuca, e escorregou até um monte na base da árvore brilhosa, que pareceu se erguer acima dele com uma expressão de presunção e nojo, além de uma certa decepção.","ba'teu ko~ 'fOX.sa, pri~'mej.ru ko~ a 'nu.ka, i es.ko.Re'gow a'tEu~ mo~'tSi na 'ba.zi da 'aR.vo.ri bri'LO.za, ki pa.re'seu si eR'ger a'si~.ma 'de.li ko~ u~.ma es.pre'sa~w~ dZi pre.zu~'sa~w~ i 'nO.Zu, a'le~j~ dZi u~.ma 'sEX.ta de.sep'sa~w~",A_Cabana_-_Frases
1148,O mundo pareceu ficar escuro por um instante.,u 'mu~.du pa.re'seu fi'kar es'ku.ru por u~ i~s'ta~.tSi,A_Cabana_-_Frases
1149,"Ele permaneceu ali deitado, tonto e olhando o céu, franzindo os olhos enquanto a precipitação gelada esfriava rapidamente seu rosto vermelho.","'e.li peR.ma.ne'seu a'li dej'ta.du, 'to~.tu i o'La~.du u 'sEu, fra~'zi~.du uz 'O.Luz e~'kua~.tu a pre.si.pi.ta'sa~w~ Ze'la.da es.fri'a.va Ra.pi.da'me~.tSi 'seu 'Ros.tu veR'me.Lu",A_Cabana_-_Frases
1150,"Durante uma pausa ligeira, tudo pareceu estranhamente quente e pacífico, com sua cólera momentaneamente nocauteada pelo impacto.","du'ra~.tSi u~.ma 'pau.za li.Ze'j.ra, 'tu.du pa.re'seu es.tra.Ja'me~.tSi 'ke~.tSi i pa'sifi.ku, ko~ 'su.a 'kOle.ra mo.me~.ta.ne.a'me~.tSi no.kau.te'a.da 'pe.lu i~'pak.tu",A_Cabana_-_Frases
1151,"Agora, quem é o idiota? murmurou consigo mesmo, esperando que ninguém estivesse olhando.","a'gO.ra, 'ke~J Eu i.dZi.O'ta, muR.mu'row ko~'si.gu 'mez.mu, es.pe'ra~.du ki ni~'ge~j~ es.tSi've.si o'La~.du",A_Cabana_-_Frases
1152,"O frio se entranhava rapidamente pelo casaco e pelo suéter, e Mack soube que a chuva gelada que estava ao mesmo tempo se derretendo e se congelando embaixo dele iria logo se tornar um enorme desconforto.","u 'fri.u si e~.tra'Ja.va Ra.pi.da'me~.tSi 'pe.lu ka'za.ku i 'pe.lu su'EteX, i mak.k 'sow.bi ki a 'Su.va Ze'la.da ki es'ta.va aw 'mez.mu 'te~.pu si de.Re'te~.du i si ko~.Ze'la~.du e~'baj.Su 'de.li i'ri.a 'lO.gu si toR'nar u~ e'nOR.mi des.ko~'fOX.tu",A_Cabana_-_Frases
1153,"Gemendo e sentindo-se muito velho, rolou apoiando-se nas mãos e nos joelhos.","Ze'me~.du i se~'tSi~.du si 'muj~.tu 've.Lu, Ro'low a.poj'a~.du si najs 'ma~w~z i nuZo.e'Lus",A_Cabana_-_Frases
1154,Foi então que viu a marca de um vermelho forte traçando sua jornada desde o ponto de impacto até o destino final.,'foj e~'ta~w~ ki 'viu a 'maX.ka dZi u~ veR'me.Lu 'fOX.tSi tra'sa~.du 'su.a ZoR'na.da 'dEz.dZi u 'po~.tu dZi i~'pak.tu a'tEu des.tSi~'nu fi~'naw,A_Cabana_-_Frases
1155,"Como se gerado pela súbita percepção do ferimento, um martelar surdo começou a subir pela nuca.","'ko~.mu si Ze'ra.du 'pe.la 'subi.ta peX.sep'sa~w~ du fe.ri~'me~.tu, u~ maX.te'laX 'suR.du ko.me'sow a su'biX 'pe.la 'nu.ka",A_Cabana_-_Frases
1156,Instintivamente ele procurou a fonte das batidas de tambor e trouxe de volta a mão ensangüentada.,i~s.tSi~.tSi.va'me~.tSi 'e.li pro.ku'row a 'fo~.tSi dajs ba'tSi.dajs dZi ta~'bor i 'trow.Si dZi 'vOw.ta a 'ma~w~ e~.sa~.gwe~'ta.da,A_Cabana_-_Frases
1157,"Com o gelo áspero e o cascalho afiado cortando as mãos e os joelhos, Mack meio engatinhou, meio escorregou, até conseguir chegar a uma parte plana da entrada de veículos.","ko~ u 'Ze.lu 'as.pe.ru i u kas'ka.Lu a.fi'a.du koX'ta~.du ajs 'ma~w~z i uZo.e'Lus, mak.k 'mej.u e~.ga.tSi~'Jow, 'mej.u es.ko.Re'gow, a.tEko~.se.giX Se'gar a u~.ma 'paX.tSi 'pla~.na da e~'tra.da dZi ve'iku.lus",A_Cabana_-_Frases
1158,"Com um esforço considerável, finalmente pôde ficar de pé e avançar cautelosamente, centímetro a centímetro, em direção à casa, humilhado pelos poderes do gelo e da gravidade.","ko~ u~ es'foX.su ko~.si.de'ra.vew, fi~.naw'me~.tSi 'podZi fi'kaR dZi 'pEi a.va~.saX kau.te.lo.za'me~.tSi, se~'tSime.tru a se~'tSime.tru, e~j~.dZi.re'sa~w~ a 'ka.za, u~.mi'La.du 'pE.lus po'dE.ris du 'Ze.lu i da gra.vi'da.dZi",A_Cabana_-_Frases
1159,"Assim que entrou, Mack se livrou metodicamente e do melhor modo que pôde das camadas de roupa de frio, com os dedos meio congelados reagindo com quase tanta destreza quanto se fossem porretes enormes na ponta dos braços.","a'si~ ki e~'trow, mak.k si li'vrow me.to.dZi.ka'me~.tSi i du me'LoR 'mO.du ki 'podZi dajs ka'ma.dajs dZi 'Row.pa dZi 'fri.u, ko~ us 'dE.dus 'mej.u ko~.Ze'la.dus Re.a'Zi~.du ko~ 'kwa.zi 'ta~.ta des'tre.za 'kua~.tu si fO.se~j~.po'RE.tSiz e'nOR.mis na 'po~.ta dus 'bra.sus",A_Cabana_-_Frases
1160,"Decidiu largar aquela bagunça molhada e manchada de sangue ali mesmo na entrada, onde a deixara cair, e avançou dolorosamente até o banheiro para examinar os ferimentos.","de.si'dZiu laR'gar a'kE.la ba'gu~.sa mo'La.da i ma~'Sa.da dZi 'sa~.gi a'li 'mez.mu na e~'tra.da, 'o~.dZi a dej'Sa.ra ka'jX, i a.va~'sow do.lo.ro.za'me~.tSi a'tEu ba.Jej'ru 'pa.ra e.za.mi~'nar us fe.ri~'me~.tus",A_Cabana_-_Frases
1161,Não existia dúvida de que o caminho gelado havia vencido.,'na~w~ e.zis'tSi.a 'duvi.da dZi ki u ka'mi~.Ju Ze'la.du a'vi.a ve~'si.du,A_Cabana_-_Frases
1162,Do talho na nuca escorria sangue ao redor de algumas pedrinhas ainda encravadas no couro cabeludo.,du 'ta.Lu na 'nu.ka es.ko'Ri.a 'sa~.gi aw Re'doR dZi aw'gu~.majs pe'dri~.Jajs a'i~.da e~.kra'va.dajs nu 'kow.ru ka.be'lu.du,A_Cabana_-_Frases
1163,"Como havia temido, um galo significativo tinha se formado, emergindo como uma baleia-corcunda rompendo as ondas de seu cabelo ralo.","'ko~.mu a'vi.a te'mi.du, u~ 'ga.lu sig.ni.fi.ka'tSi.vu 'tSi~.Ja si foR'ma.du, e.meR'Zi~.du 'ko~.mu u~.ma ba'lej.a koX'ku~.da Ro~'pe~.du ajs 'o~.dajs dZi 'seu ka'bE.lu 'Ra.lu",A_Cabana_-_Frases
1164,"Enquanto tentava ver a nuca com um pequeno espelho de mão que refletia uma imagem invertida do espelho do banheiro, Mack achou difícil fazer um curativo.","e~'kua~.tu te~'ta.va 'ver a 'nu.ka ko~ u~ pe'ke~.nu es'pe.Lu dZi 'ma~w~ ki Re.fle'tSi.a u~.ma i~.ma.Ze~j~.i~.veX'tSi.da du es'pe.Lu du ba'Jej.ru, mak.k a'Sow dZi'fisiw fa'zer u~ ku.ra'tSi.vu",A_Cabana_-_Frases
1165,"Depois de uma curta frustração, desistiu, incapaz de obrigar as mãos a irem na direção certa e sem saber qual dos dois espelhos mentia para ele.","de'pojs dZi u~.ma 'kuX.ta frus.tra'sa~w~, de.zis'tSiu, i~.ka'paz dZi o.bri'gar ajs 'ma~w~z a 'i.re~j~.na dZi.re'sa~w~ 'sEX.ta i se~j~.sa'beX 'kwaw dus 'dojz es'pe.Lus me~'tSi.a 'pa.ra 'e.li",A_Cabana_-_Frases
1166,"Tateando com cuidado ao redor do talho encharcado, conseguiu tirar os pedaços maiores de cascalho, até que a dor ficou forte demais para continuar.","ta.te'a~.du ko~ kui'da.du aw Re'doR du 'ta.Lu e~.SaX'ka.du, ko~.se'giu tSi'rar us pe'da.sus maj'o.ris dZi kas'ka.Lu, a'tEki a doX fi.kow 'fOX.tSi de'majs 'pa.ra ko~.tSi~.nu'aX",A_Cabana_-_Frases
1167,Pegou um pouco de pomada de primeiros socorros e tapou o ferimento do melhor modo que pôde.,pe'gow u~ 'pow.ku dZi po'ma.da dZi pri~'mej.rus so'kO.Ruz i ta'pow u fe.ri~'me~.tu du me'LoR 'mO.du ki 'podZi,A_Cabana_-_Frases
1168,Em seguida amarrou uma toalha de rosto na nuca usando um pouco de gaze que encontrou numa gaveta do banheiro.,e~j~.se'gi.da a.ma'Row u~.ma to'a.La dZi 'Ros.tu na 'nu.ka u'za~.du u~ 'pow.ku dZi 'ga.zi ki e~.ko~'trow 'nu~.ma ga'vE.ta du ba'Jej.ru,A_Cabana_-_Frases
1169,"Olhando-se no espelho, pensou que se parecia um pouco com um marinheiro rude saído do romance Moby Dick.","o'La~.du si nu es'pe.Lu, pe~'sow ki si pa.re'si.a u~ 'pow.ku ko~ u~ ma.ri~'Jej.ru 'Ru.dZi sa'idu du Ro'ma~.si mob.j dZik.k",A_Cabana_-_Frases
1170,"Isso o fez rir, depois se encolher.","'i.su u 'fez 'RiX, de'pojs si e~.ko'LeX",A_Cabana_-_Frases
1171,"Teria de esperar até que Nan chegasse em casa para receber qualquer atendimento médico verdadeiro, uma das muitas vantagens de ser casado com uma enfermeira.","te'ri.a dZi es.pe'rar a'tEki na~ Se.ga'si e~j~'ka.za 'pa.ra Re.se'beX kwaw'ker a.te~.dZi~'me~.tu 'mEdZi.ku veR.da'dej.ru, u~.ma dajs 'muj~.tajs va~'ta.Ze~s dZi 'seX ka'za.du ko~ u~.ma e~.feR'mej.ra",A_Cabana_-_Frases
1172,"De qualquer modo, sabia que quanto pior fosse a aparência, mais solidariedade iria receber.","dZi kwaw'keR 'mO.du, sa'bi.a ki 'kua~.tu pi'oX 'fO.si a a.pa're~.sia, 'majs so.li.da.rie'da.dZi i'ri.a Re.se'beX",A_Cabana_-_Frases
1173,"Se prestarmos bastante atenção, sempre conseguiremos descobrir alguma compensação no sofrimento.","si pres'taR.mus bas'ta~.tSi a.te~'sa~w~, 'se~.pri ko~.se.gi're~.mus des.ko'brir aw'gu~.ma ko~.pe~.sa'sa~w~ nu so.fri~'me~.tu",A_Cabana_-_Frases
1174,Engoliu dois analgésicos para diminuir a dor e mancou até a porta da frente.,e~.go'liu 'dojz a.naw'ZEsi.kus 'pa.ra dZi~.mi~.nu'ir a 'dor i ma~'kow a'tEa pOX'ta da 'fre~.tSi,A_Cabana_-_Frases
1175,Nem por um instante Mack se esqueceu do bilhete.,ne~j~.por u~ i~s'ta~.tSi mak.k si es.ke'seu du bi'LE.tSi,A_Cabana_-_Frases
1176,"Remexendo na pilha de roupas molhadas e ensangüentadas, finalmente o encontrou no bolso do casaco.","Re.me'Se~.du na 'pi.La dZi 'Row.pajs mo'La.dajs i e~.sa~.gwe~'ta.dajs, fi~.naw'me~.tSi u e~.ko~'trow nu 'bOw.su du ka'za.ku",A_Cabana_-_Frases
1177,"Olhou, voltou para o escritório, achou o número da agência de correio e ligou.","o'Low, vow'tow 'pa.ra u es.kri'tOriu, a'Sow u 'nume.ru da a'Ze~.sia dZi ko'Rej.u i li'gow",A_Cabana_-_Frases
1178,"Como esperava, Annie, a matronal chefe do correio e guardiã dos segredos da população local, atendeu.","'ko~.mu es.pe'ra.va, a~ni, a ma.tro'naw 'SE.fi du ko'Rej.u i guaR.dZi'a~ dus se'grE.dus da po.pu.la'sa~w~ lo'kaw, a.te~'deu",A_Cabana_-_Frases
1179,"Oi, por acaso o Tony está aí?","oj, por a'ka.zu u to~.j es'ta 'ai",A_Cabana_-_Frases
1180,"Oi, Mack, é você?","oj, mak.k, Evo.se",A_Cabana_-_Frases
1181,Reconheci sua voz.,Re.ko.Je'si 'su.a 'vOjs,A_Cabana_-_Frases
1182,Claro que reconheceu.,'kla.ru ki Re.ko.Je'seu,A_Cabana_-_Frases
1183,"Desculpe, mas o Tony ainda não voltou.","des'kuw.pi, majs u to~.j a'i~.da 'na~w~ vow'tow",A_Cabana_-_Frases
1184,"Na verdade, acabo de falar com ele pelo rádio.","na veR'da.dZi, a'ka.bu dZi fa'laX ko~ 'e.li 'pe.lu 'Ra.dZiu",A_Cabana_-_Frases
1185,"Está na metade da Wildcat, nem chegou à sua casa ainda.","es'ta na me'ta.dZi da 'wiw.dZkatS, ne~j~.Se'gow a 'su.a 'ka.za a'i~.da",A_Cabana_-_Frases
1186,"O que você quer que eu diga a ele, se conseguir voltar vivo?","u ki vo'se 'keX ki eu 'dZi.ga a 'e.li, si ko~.se'giR vow'taR 'vi.vu",A_Cabana_-_Frases
1187,Na verdade você já respondeu à minha pergunta.,na veR'da.dZi vo'se 'Za Res.po~'deu a 'mi~.Ja peR'gu~.ta,A_Cabana_-_Frases
1188,Houve uma pausa do outro lado.,'ow.vi u~.ma 'pau.za du 'ow.tru 'la.du,A_Cabana_-_Frases
1189,"O que há de errado, Mack?","u ki 'a dZi e'Ra.du, mak.k",A_Cabana_-_Frases
1190,"Ainda está fumando muito bagulho, ou só faz isso nas manhãs de domingo para conseguir suportar o culto na igreja?","a'i~.da es'ta fu~'ma~.du 'muj~.tu ba'gu.Lu, ow 'sOfaz i'su najs ma'Ja~j~s dZi do'mi~.gu 'pa.ra ko~.se'giX su.poX'tar u 'kuw.tu na i'gre.Za",A_Cabana_-_Frases
1191,"Ela começou a rir, encantada com o brilho de seu próprio senso de humor.","'E.la ko.me'sow a 'RiX, e~.ka~'ta.da ko~ u 'bri.Lu dZi 'seu 'prOpriu 'se~.su dZi u~'moX",A_Cabana_-_Frases
1192,"Bom, Annie, você sabe que eu não fumo bagulho.","'bo~, a~ni, vo'se 'sa.bi ki eu 'na~w~ 'fu~.mu ba'gu.Lu",A_Cabana_-_Frases
1193,Nunca fumei e nem quero.,'nu~.ka fu~'mej i ne~j~'kE.ru,A_Cabana_-_Frases
